date,indicator,max_temp,indicator,min_temp,igmin,min_grass,indicator,precipitation,pressure_cbl,wind_speed,indicator,max_10minute_wind,indicator,dir_10minute_wind,indicator,max_gust,sun,dos,global_radiation,soil,potential_evap,evap,smd_wd,smd_md,smd_pd,Latitude,Longitude,Station Name,year,month,day,temp_range,total_soil_moisture,wind_category,extreme_rain,heatwave,high_wind,sun_category,season
1980-01-27,0,-1.46,0,-1.02,1,-3.1,0,0.28,1013.8,0.74,0,0.81,0,-0.51,0,1.36,-0.99,0,233,-1.63,0.6,0.8,-1.07,-0.7,-1.04,53.43,-6.24,Dublin Airport,1980,1,27,4.6,-0.62,S,0,1,1,Very Low,Winter
1980-01-28,0,-0.46,0,0.02,0,2.5,0,-0.01,1005.7,-0.02,0,-0.26,0,-0.39,0,0.12,-1.04,0,229,-0.93,0.6,0.7,-1.39,-0.94,-1.04,53.43,-6.24,Dublin Airport,1980,1,28,4.9,-1.15,S,0,1,1,Very Low,Uncategorized
1980-01-29,0,-0.56,0,-0.0,0,2.9,0,-0.16,997.8,-0.45,0,-0.26,0,0.42,0,-0.09,-0.93,0,106,-0.93,0.6,0.8,-1.39,-1.1,-1.04,53.43,-6.24,Dublin Airport,1980,1,29,4.5,-1.32,SW,0,1,1,Very Low,Uncategorized
1980-01-30,0,-0.85,0,-0.09,0,3.0,0,0.48,983.6,0.78,0,0.81,0,0.42,0,0.95,0.33,0,461,-1.09,0.8,1.0,-1.39,-1.44,-1.04,53.43,-6.24,Dublin Airport,1980,1,30,3.5,-1.68,SW,1,1,1,Moderate,Winter
1980-01-31,0,-1.46,0,-1.22,0,1.6,0,2.15,981.0,1.77,0,1.73,0,-1.79,0,1.56,-1.07,0,81,-1.28,0.7,1.0,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,1980,1,31,5.5,-2.3,NE,1,1,1,Very Low,Winter
1980-02-01,0,-1.68,1,-1.65,1,-3.3,0,1.38,993.0,-0.49,0,0.04,0,-0.74,0,0.53,0.03,0,478,-1.57,0.3,0.5,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,1980,2,1,6.3,-2.3,SE,1,1,1,Moderate,Winter
1980-02-02,0,-1.13,0,-0.39,1,-2.5,0,0.38,988.3,0.85,0,2.19,0,0.54,0,1.77,-0.85,0,200,-1.29,0.5,0.8,-1.39,-1.47,-1.04,53.43,-6.24,Dublin Airport,1980,2,2,3.4,-1.72,W,1,1,1,Very Low,Winter
1980-02-03,0,-1.48,0,-0.81,0,0.5,0,2.15,990.2,-0.58,0,0.96,0,0.89,0,0.84,-1.07,0,84,-1.32,0.4,0.5,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,1980,2,3,3.6,-2.3,W,1,1,1,Very Low,Winter
1980-02-04,0,-0.76,0,-0.7,0,2.4,0,2.15,983.8,0.74,0,0.96,0,-0.63,0,0.95,-0.93,0,119,-1.15,0.6,0.9,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,1980,2,4,6.6,-2.3,SE,1,1,1,Very Low,Winter
1980-02-05,0,-0.68,0,-0.72,0,2.9,0,2.02,983.6,0.89,0,0.65,0,0.77,0,0.95,-0.96,0,245,-0.86,0.5,0.8,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,1980,2,5,7.1,-2.3,W,1,1,1,Very Low,Winter
1980-02-06,0,-1.58,0,-1.33,1,-2.4,0,2.15,994.2,-0.96,0,-1.18,0,-1.91,0,-1.22,-1.07,0,124,-1.33,0.4,0.5,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,1980,2,6,5.4,-2.3,NE,1,1,1,Very Low,Winter
1980-02-07,0,-1.01,0,-1.13,1,-2.0,0,1.67,995.0,-0.09,0,0.35,0,-0.86,0,0.53,-1.07,0,90,-1.25,0.4,0.5,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,1980,2,7,7.3,-2.3,SE,1,1,1,Very Low,Winter
1980-02-08,0,-0.48,0,0.33,0,0.4,2,-0.71,991.5,-0.63,0,-0.88,0,-0.04,0,-0.91,-0.42,0,378,-0.83,0.5,0.7,-1.19,-0.79,-1.04,53.43,-6.24,Dublin Airport,1980,2,8,3.4,-0.82,S,0,1,1,Low,Uncategorized
1980-02-09,0,-1.05,0,-0.43,0,3.5,0,1.72,991.3,-1.01,0,-0.42,0,1.12,0,-0.29,-1.07,0,137,-0.79,0.2,0.4,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,1980,2,9,4.0,-2.3,NW,1,1,1,Very Low,Winter
1980-02-10,0,-0.6,0,-0.59,0,0.3,2,-0.71,1003.8,0.51,0,0.5,0,0.54,0,0.53,0.84,0,625,-1.07,0.8,1.1,-1.07,-0.7,-1.04,53.43,-6.24,Dublin Airport,1980,2,10,6.9,-0.62,W,0,1,1,Moderate,Uncategorized
1980-02-11,0,-0.44,0,0.06,0,2.1,0,0.19,1010.7,-0.29,0,-0.57,0,0.07,0,-0.4,-0.42,0,508,-0.84,0.8,1.1,-1.39,-1.0,-1.04,53.43,-6.24,Dublin Airport,1980,2,11,4.8,-1.22,SW,0,1,1,Low,Uncategorized
1980-02-12,0,-0.58,0,0.4,0,4.6,0,0.09,1006.3,-0.25,0,-0.42,0,-0.16,0,-0.19,-1.07,0,59,-0.65,0.8,1.0,-1.39,-1.19,-1.04,53.43,-6.24,Dublin Airport,1980,2,12,2.6,-1.42,S,0,1,1,Very Low,Uncategorized
1980-02-13,0,-0.76,0,0.15,0,4.5,0,-0.21,1004.7,-1.21,0,-1.33,0,0.42,0,-1.43,-0.99,0,324,-0.64,0.4,0.6,-1.39,-1.13,-1.04,53.43,-6.24,Dublin Airport,1980,2,13,2.8,-1.35,SW,0,1,1,Very Low,Uncategorized
1980-02-14,0,-0.34,0,0.11,0,3.3,0,-0.46,1000.2,0.07,0,0.65,0,-0.04,0,0.84,-1.07,0,109,-0.7,0.9,1.1,-1.23,-0.82,-1.04,53.43,-6.24,Dublin Airport,1980,2,14,5.1,-0.88,S,0,1,1,Very Low,Uncategorized
1980-02-15,0,-0.83,0,-0.86,0,0.0,3,-0.71,1001.4,-0.31,0,-0.26,0,-0.86,0,-0.29,0.35,0,710,-0.82,0.4,0.6,-1.11,-0.73,-1.04,53.43,-6.24,Dublin Airport,1980,2,15,7.0,-0.68,SE,0,1,1,Moderate,Winter
1980-02-16,0,-0.21,0,0.18,0,4.6,0,1.08,1003.3,0.07,0,0.04,0,0.07,0,0.12,0.22,0,638,-0.59,1.1,1.4,-1.39,-1.5,-1.04,53.43,-6.24,Dublin Airport,1980,2,16,5.4,-1.75,SW,1,1,1,Moderate,Uncategorized
1980-02-17,0,-0.15,0,-0.05,0,0.5,2,-0.71,1006.8,0.22,0,0.35,0,-0.04,0,0.74,0.43,0,596,-0.61,1.0,1.3,-0.99,-0.63,-1.04,53.43,-6.24,Dublin Airport,1980,2,17,6.7,-0.48,S,0,1,1,Moderate,Winter
1980-02-18,0,-0.78,0,-0.32,0,5.2,0,2.15,1002.1,0.16,0,0.2,0,-0.51,0,0.33,-1.07,0,106,-0.63,0.5,0.7,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,1980,2,18,4.8,-2.3,S,1,1,1,Very Low,Winter
1980-02-19,0,-1.31,0,-0.57,0,0.5,0,-0.26,1002.6,-0.72,0,-0.88,0,-2.26,0,-0.71,-1.07,0,202,-0.87,0.4,0.6,-1.39,-1.1,-1.04,53.43,-6.24,Dublin Airport,1980,2,19,3.3,-1.32,N,0,1,1,Very Low,Winter
1980-02-20,0,-1.15,0,-0.03,0,5.2,0,0.04,998.5,-0.99,0,-0.72,0,-0.74,0,-0.5,-1.07,0,67,-0.77,0.4,0.6,-1.39,-1.28,-1.04,53.43,-6.24,Dublin Airport,1980,2,20,1.7,-1.52,SE,0,1,1,Very Low,Winter
1980-02-21,0,-0.99,0,-0.57,1,-1.3,0,-0.51,997.0,0.36,0,0.96,0,-0.63,0,1.36,-1.07,0,276,-0.95,0.8,1.1,-1.23,-0.82,-1.04,53.43,-6.24,Dublin Airport,1980,2,21,4.9,-0.88,SE,0,1,1,Very Low,Winter
1980-02-22,0,-1.01,0,-0.59,1,-1.7,0,-0.66,1005.2,0.09,0,-0.11,0,1.36,0,-0.09,-0.93,0,509,-1.0,0.8,1.2,-0.95,-0.6,-1.04,53.43,-6.24,Dublin Airport,1980,2,22,4.9,-0.42,NW,0,1,1,Very Low,Winter
1980-02-23,0,-0.68,1,-1.4,1,-1.9,3,-0.71,1016.9,-0.67,0,-0.88,0,1.12,0,-1.01,1.4,0,934,-1.1,0.9,1.2,-0.59,-0.32,-1.04,53.43,-6.24,Dublin Airport,1980,2,23,10.1,0.18,NW,0,1,1,High,Uncategorized
1980-02-24,0,-0.89,0,-1.31,1,-4.0,3,-0.71,1017.8,-1.57,0,-1.64,0,-0.63,0,-1.74,0.09,0,666,-1.06,0.6,0.9,-0.39,-0.17,-1.04,53.43,-6.24,Dublin Airport,1980,2,24,8.7,0.52,SE,0,1,1,Moderate,Winter
1980-02-25,0,-1.03,0,-1.06,1,-3.2,3,-0.71,1016.6,-0.56,0,-0.72,0,-2.03,0,-0.81,-0.85,0,420,-0.98,0.5,0.7,-0.19,-0.02,-1.04,53.43,-6.24,Dublin Airport,1980,2,25,6.9,0.85,NE,0,1,1,Very Low,Winter
1980-02-26,0,-0.81,0,-1.13,1,-3.8,0,-0.66,1021.6,-0.92,0,-1.33,0,1.12,0,-1.43,-0.61,0,540,-0.99,0.7,1.0,0.04,0.17,-1.04,53.43,-6.24,Dublin Airport,1980,2,26,8.3,1.25,NW,0,1,1,Very Low,Winter
1980-02-27,0,-1.34,0,-0.72,1,-3.4,3,-0.71,1026.1,-1.61,0,-1.64,0,1.12,0,-1.63,-1.07,0,226,-1.05,0.5,0.7,0.24,0.32,-1.03,53.43,-6.24,Dublin Airport,1980,2,27,3.9,1.6,NW,0,1,1,Very Low,Winter
1980-02-28,0,-0.44,0,-0.79,1,-3.8,2,-0.71,1026.5,-0.31,0,-0.57,0,0.54,0,-0.71,-1.07,0,432,-0.98,0.7,1.0,0.52,0.54,-0.82,53.43,-6.24,Dublin Airport,1980,2,28,8.6,2.37,W,0,1,1,Very Low,Winter
1980-02-29,0,-0.97,0,0.2,0,5.5,0,-0.71,1023.0,-0.94,0,-1.18,0,1.12,0,-1.12,-1.07,0,301,-0.72,0.8,1.0,0.8,0.76,-0.62,53.43,-6.24,Dublin Airport,1980,2,29,1.6,3.13,NW,0,1,1,Very Low,Uncategorized
1980-03-01,0,-0.89,0,0.02,0,4.4,0,-0.71,1018.3,-0.9,0,-1.03,0,1.71,0,-1.22,-0.48,0,577,-0.67,0.8,1.1,0.9,0.83,-0.41,53.43,-6.24,Dublin Airport,1980,3,1,2.8,3.6,N,0,1,1,Low,Uncategorized
1980-03-02,0,-0.48,0,-1.02,0,4.1,2,-0.71,1014.7,-0.65,0,-0.72,0,1.59,0,-0.91,-0.69,0,526,-0.79,0.8,1.2,0.9,0.83,-0.21,53.43,-6.24,Dublin Airport,1980,3,2,9.4,3.9,N,0,1,1,Very Low,Winter
1980-03-03,0,-1.13,1,-1.56,1,-4.9,3,-0.71,1013.6,-0.92,0,-1.03,0,-0.74,0,-1.12,-0.1,0,687,-1.04,0.8,1.1,0.9,0.83,-0.02,53.43,-6.24,Dublin Airport,1980,3,3,8.6,4.17,SE,0,1,1,Low,Winter
1980-03-04,0,-0.83,0,-0.88,1,-2.7,2,-0.71,1005.8,-0.61,0,0.04,0,-0.04,0,0.22,-0.72,0,330,-0.98,0.9,1.2,0.9,0.83,0.16,53.43,-6.24,Dublin Airport,1980,3,4,7.1,4.43,S,0,1,1,Very Low,Winter
1980-03-05,0,-0.58,0,-0.14,0,4.5,0,0.38,991.2,-0.05,0,0.35,0,-0.51,0,0.43,-0.53,0,547,-0.77,1.0,1.4,0.9,0.83,-0.11,53.43,-6.24,Dublin Airport,1980,3,5,5.0,4.03,S,1,1,1,Very Low,Winter
1980-03-06,0,-0.32,0,-0.45,0,2.5,0,0.09,974.8,0.58,0,1.42,0,0.54,0,1.36,-0.77,0,472,-0.67,0.9,1.3,0.9,0.83,-0.27,53.43,-6.24,Dublin Airport,1980,3,6,7.7,3.8,W,0,1,1,Very Low,Winter
1980-03-07,0,-0.83,0,-0.52,0,1.9,0,0.38,973.7,0.51,0,0.04,0,1.24,0,0.33,0.14,0,781,-0.76,1.1,1.6,0.76,0.73,-0.53,53.43,-6.24,Dublin Airport,1980,3,7,5.5,3.2,NW,1,1,1,Moderate,Winter
1980-03-08,0,-0.93,0,-0.41,0,0.3,0,-0.36,994.7,0.63,0,0.2,0,1.24,0,0.22,-0.18,0,631,-0.81,1.0,1.5,0.84,0.79,-0.46,53.43,-6.24,Dublin Airport,1980,3,8,4.5,3.43,NW,0,1,1,Low,Winter
1980-03-09,0,-0.72,0,-0.88,0,0.1,0,0.73,1005.3,-0.18,0,-0.11,0,0.77,0,-0.5,0.57,0,896,-0.84,1.2,1.8,0.16,0.26,-0.82,53.43,-6.24,Dublin Airport,1980,3,9,7.6,1.77,W,1,1,1,Moderate,Uncategorized
1980-03-10,0,-0.78,0,-0.88,0,2.2,0,-0.11,1001.5,1.01,0,1.42,0,0.89,0,1.46,0.6,0,998,-0.77,1.2,1.9,0.12,0.23,-0.8,53.43,-6.24,Dublin Airport,1980,3,10,7.3,1.73,W,0,1,1,Moderate,Uncategorized
1980-03-11,0,-0.38,0,-0.14,0,1.1,0,0.38,1004.5,0.69,0,0.35,0,0.31,0,0.53,-1.07,0,331,-0.59,0.9,1.3,-0.39,-0.17,-1.04,53.43,-6.24,Dublin Airport,1980,3,11,6.0,0.52,SW,1,1,1,Very Low,Winter
1980-03-12,0,-0.48,0,-1.24,0,5.7,0,0.53,997.9,0.07,0,0.2,0,1.12,0,0.22,0.06,0,889,-0.43,0.8,1.3,-1.07,-0.7,-1.04,53.43,-6.24,Dublin Airport,1980,3,12,10.4,-0.62,NW,1,1,1,Moderate,Winter
1980-03-13,0,-1.21,1,-1.54,1,-2.1,0,-0.06,1002.7,0.29,0,0.35,0,1.36,0,0.02,1.13,0,1235,-0.88,1.1,1.8,-1.15,-0.76,-1.04,53.43,-6.24,Dublin Airport,1980,3,13,8.1,-0.75,NW,0,1,1,High,Uncategorized
1980-03-14,0,-1.03,0,-1.36,1,-1.0,0,-0.46,1010.8,-0.9,0,-1.03,0,0.89,0,-1.12,1.4,0,1207,-0.98,1.1,1.6,-0.95,-0.6,-1.04,53.43,-6.24,Dublin Airport,1980,3,14,8.2,-0.42,W,0,1,1,High,Uncategorized
1980-03-15,0,-1.52,0,-0.66,1,-3.6,2,-0.71,1012.8,-0.49,0,-1.03,0,-1.09,0,-1.12,-1.07,0,276,-1.05,0.9,1.2,-0.59,-0.32,-0.96,53.43,-6.24,Dublin Airport,1980,3,15,2.7,0.3,E,0,1,1,Very Low,Winter
1980-03-16,0,-1.27,0,-0.86,0,2.2,0,1.72,1008.9,-0.2,0,0.35,0,0.77,0,0.22,-1.07,0,308,-1.04,0.8,1.1,-1.39,-1.59,-1.04,53.43,-6.24,Dublin Airport,1980,3,16,4.8,-1.85,W,1,1,1,Very Low,Winter
1980-03-17,0,-1.7,0,-1.24,1,-0.5,0,1.67,1000.0,0.74,0,0.2,0,-1.79,0,0.22,-0.18,0,576,-1.17,0.7,1.2,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,1980,3,17,4.4,-2.3,NE,1,1,1,Low,Winter
1980-03-18,0,-1.72,0,-0.88,0,0.5,0,2.15,1001.8,2.53,0,2.34,0,-1.44,0,2.49,-1.07,0,86,-1.23,0.6,1.0,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,1980,3,18,2.7,-2.3,E,1,1,1,Very Low,Winter
1980-03-19,0,-2.13,0,-1.24,0,0.0,0,1.08,1009.7,3.16,0,2.03,0,-1.56,0,1.98,-1.04,0,423,-1.44,0.9,1.7,-1.39,-1.78,-1.04,53.43,-6.24,Dublin Airport,1980,3,19,2.3,-2.05,E,1,0,1,Very Low,Winter
1980-03-20,0,-1.87,1,-1.47,1,-1.0,2,-0.71,1002.9,0.13,0,0.5,0,-1.56,0,0.74,-0.21,0,925,-1.4,1.2,1.9,-0.91,-0.57,-1.04,53.43,-6.24,Dublin Airport,1980,3,20,4.6,-0.35,E,0,1,1,Low,Winter
1980-03-21,0,-1.85,1,-1.96,1,-8.1,0,-0.26,989.9,0.25,0,-0.11,0,1.24,0,-0.09,1.51,0,1339,-1.35,1.3,2.1,-0.75,-0.45,-1.04,53.43,-6.24,Dublin Airport,1980,3,21,6.9,-0.08,NW,0,1,1,High,Uncategorized
1980-03-22,0,-1.42,1,-2.19,1,-5.0,2,-0.71,989.0,-0.16,0,-0.26,0,0.42,0,-0.5,1.43,0,1471,-1.32,1.5,2.3,-0.15,0.02,-1.04,53.43,-6.24,Dublin Airport,1980,3,22,10.0,0.92,SW,0,1,1,High,Uncategorized
1980-03-23,0,-1.4,0,-1.27,1,-5.5,0,2.15,988.3,0.81,0,0.65,0,-0.86,0,0.95,-0.99,0,409,-1.38,0.6,1.1,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,1980,3,23,6.0,-2.3,SE,1,1,1,Very Low,Winter
1980-03-24,0,-0.72,0,-0.72,1,-1.6,0,-0.56,985.4,-0.16,0,0.04,0,-1.09,0,0.74,0.6,0,1192,-1.02,1.4,2.1,-0.95,-0.6,-1.04,53.43,-6.24,Dublin Airport,1980,3,24,6.9,-0.42,E,0,1,1,Moderate,Uncategorized
1980-03-25,0,-0.81,0,-0.7,1,-0.9,0,-0.46,985.8,-0.47,0,-0.57,0,-0.74,0,-0.6,-0.69,0,645,-0.96,1.1,1.6,-0.71,-0.42,-1.04,53.43,-6.24,Dublin Airport,1980,3,25,6.4,-0.02,SE,0,1,1,Very Low,Winter
1980-03-26,0,-0.56,0,-0.25,0,1.2,0,-0.21,984.9,0.18,0,0.2,0,-0.16,0,0.22,0.19,0,1040,-0.91,1.6,2.3,-0.51,-0.26,-1.04,53.43,-6.24,Dublin Airport,1980,3,26,5.6,0.32,S,0,1,1,Moderate,Winter
1980-03-27,0,-0.78,0,-0.52,0,3.1,2,-0.71,982.5,-0.16,0,0.2,0,-2.26,0,0.12,-0.24,0,709,-0.77,1.1,1.6,-0.07,0.08,-1.04,53.43,-6.24,Dublin Airport,1980,3,27,5.7,1.05,N,0,1,1,Low,Winter
1980-03-28,0,-0.68,0,-0.57,1,-2.4,0,2.15,980.2,-0.11,0,0.2,0,-1.33,0,0.02,-0.88,0,362,-0.92,0.9,1.3,-1.39,-1.9,-1.04,53.43,-6.24,Dublin Airport,1980,3,28,6.4,-2.18,E,1,1,1,Very Low,Winter
1980-03-29,0,-0.62,0,-0.7,0,1.5,0,-0.26,996.1,1.05,0,1.11,0,1.01,0,1.15,1.35,0,1347,-0.75,1.5,2.6,-1.15,-0.76,-1.04,53.43,-6.24,Dublin Airport,1980,3,29,7.3,-0.75,W,0,1,1,High,Uncategorized
1980-03-30,0,-1.11,0,-1.22,1,-0.7,0,-0.66,1004.0,0.02,0,0.65,0,-0.63,0,0.84,-0.37,0,782,-1.0,0.9,1.5,-0.83,-0.51,-1.04,53.43,-6.24,Dublin Airport,1980,3,30,7.2,-0.22,SE,0,1,1,Low,Winter
1980-03-31,0,0.26,0,-0.0,0,4.8,0,-0.41,991.7,1.19,0,0.65,0,0.19,0,0.84,-0.24,0,905,-0.49,1.4,2.2,-0.51,-0.26,-1.04,53.43,-6.24,Dublin Airport,1980,3,31,8.5,0.32,SW,0,1,1,Low,Uncategorized
1980-04-01,0,-0.81,0,-0.5,0,3.6,0,-0.31,998.1,-0.45,0,0.2,0,1.01,0,0.43,-0.83,0,678,-0.57,1.1,1.6,-0.39,-0.17,-1.04,53.43,-6.24,Dublin Airport,1980,4,1,5.5,0.52,W,0,1,1,Very Low,Winter
1980-04-02,0,-0.13,0,-0.61,0,1.1,0,-0.61,1012.0,0.63,0,0.65,0,1.24,0,0.84,1.96,0,1697,-0.59,2.2,3.4,0.36,0.42,-1.04,53.43,-6.24,Dublin Airport,1980,4,2,9.3,1.78,NW,0,1,1,High,Uncategorized
1980-04-03,0,-0.13,0,-1.11,0,0.1,3,-0.71,1022.4,-1.17,0,-1.33,0,0.77,0,-1.53,0.81,0,1376,-0.53,1.6,2.3,0.9,0.83,-0.64,53.43,-6.24,Dublin Airport,1980,4,3,11.5,3.27,W,0,1,1,Moderate,Uncategorized
1980-04-04,0,-0.11,0,-0.27,1,-0.2,3,-0.71,1022.5,-0.94,0,-0.72,0,-0.98,0,-0.81,2.1,0,1813,-0.28,2.1,3.0,0.9,0.83,-0.16,53.43,-6.24,Dublin Airport,1980,4,4,7.9,3.97,SE,0,1,1,Very High,Uncategorized
1980-04-05,0,0.3,0,-0.95,1,-3.5,3,-0.71,1024.0,-1.68,0,-1.49,0,-0.86,0,-1.63,1.99,0,1744,-0.3,2.0,2.7,0.9,0.83,0.3,53.43,-6.24,Dublin Airport,1980,4,5,12.9,4.63,SE,0,1,1,High,Uncategorized
1980-04-06,0,0.19,0,-0.68,1,-1.9,3,-0.71,1026.1,-1.41,0,-1.49,0,1.24,0,-1.43,2.02,0,1830,-0.13,2.0,2.8,0.9,0.83,0.76,53.43,-6.24,Dublin Airport,1980,4,6,11.2,5.3,NW,0,1,1,Very High,Uncategorized
1980-04-07,0,-0.21,0,-0.66,1,-0.2,2,-0.71,1025.4,0.13,0,-0.11,0,1.47,0,-0.09,0.78,0,1275,-0.24,1.7,2.6,0.9,0.83,1.06,53.43,-6.24,Dublin Airport,1980,4,7,9.1,5.75,NW,0,1,1,Moderate,Uncategorized
1980-04-08,0,-0.27,0,-0.57,0,0.6,2,-0.71,1021.8,-0.14,0,0.35,0,1.59,0,0.12,-0.26,0,791,-0.46,1.5,2.1,0.9,0.83,1.06,53.43,-6.24,Dublin Airport,1980,4,8,8.4,5.75,N,0,1,1,Low,Winter
1980-04-09,0,-0.58,0,-0.25,3,0.0,2,-0.71,1018.1,-0.18,0,-0.26,0,1.12,0,-0.29,-1.04,0,642,-0.42,1.3,1.8,0.9,0.83,1.06,53.43,-6.24,Dublin Airport,1980,4,9,5.5,5.75,NW,0,1,1,Very Low,Winter
1980-04-10,0,-0.44,0,-0.57,1,-0.5,2,-0.71,1015.8,-1.12,0,-0.88,0,-0.74,0,-1.12,-0.64,0,928,-0.41,1.3,1.8,0.9,0.83,1.06,53.43,-6.24,Dublin Airport,1980,4,10,7.6,5.75,SE,0,1,1,Very Low,Winter
1980-04-11,0,-0.5,0,0.02,0,5.8,2,-0.71,1010.5,-1.23,0,-0.57,0,-0.51,0,-0.71,-0.85,0,608,-0.33,1.2,1.6,0.9,0.83,1.06,53.43,-6.24,Dublin Airport,1980,4,11,4.7,5.75,S,0,1,1,Very Low,Uncategorized
1980-04-12,0,0.05,0,-0.21,0,1.5,3,-0.71,1001.7,0.38,0,0.04,0,-0.51,0,0.33,-0.42,0,1215,-0.36,1.9,2.9,0.9,0.83,1.06,53.43,-6.24,Dublin Airport,1980,4,12,8.4,5.75,S,0,1,1,Low,Winter
1980-04-13,0,0.62,0,0.04,0,7.5,2,-0.71,998.8,0.89,0,0.96,0,-0.28,0,0.95,-0.02,0,1239,-0.07,2.2,3.3,0.9,0.83,1.06,53.43,-6.24,Dublin Airport,1980,4,13,10.1,5.75,S,0,1,1,Low,Uncategorized
1980-04-14,0,-1.01,0,-0.68,1,-0.7,0,2.15,1006.1,-0.09,0,0.2,0,-2.03,0,0.12,-1.07,0,522,-0.38,0.8,1.3,0.9,0.83,1.06,53.43,-6.24,Dublin Airport,1980,4,14,5.3,5.75,NE,1,1,1,Very Low,Winter
1980-04-15,0,-0.58,0,0.11,0,4.5,2,-0.71,1007.7,-1.08,0,-1.18,0,0.89,0,-1.12,-1.07,0,518,-0.29,0.8,1.2,0.9,0.83,1.06,53.43,-6.24,Dublin Airport,1980,4,15,3.9,5.75,W,0,1,1,Very Low,Uncategorized
1980-04-16,0,0.38,0,-0.57,0,2.7,3,-0.71,1013.9,-0.38,0,-0.42,0,1.12,0,-0.6,0.94,0,1445,-0.15,2.0,2.9,0.9,0.83,1.06,53.43,-6.24,Dublin Airport,1980,4,16,11.6,5.75,NW,0,1,1,Moderate,Uncategorized
1980-04-17,0,-0.01,0,-0.27,0,2.3,3,-0.71,1017.3,0.2,0,-0.11,0,1.71,0,-0.09,1.53,0,1609,0.01,2.2,3.3,0.9,0.83,1.06,53.43,-6.24,Dublin Airport,1980,4,17,8.4,5.75,N,0,1,1,High,Uncategorized
1980-04-18,0,0.79,0,-0.07,0,5.0,0,-0.71,1013.8,1.14,0,0.5,0,1.24,0,0.33,1.78,0,2091,0.12,2.8,4.6,0.9,0.83,1.06,53.43,-6.24,Dublin Airport,1980,4,18,11.4,5.75,NW,0,1,1,High,Uncategorized
1980-04-19,0,0.09,0,-0.12,0,6.3,2,-0.71,1011.2,1.28,0,0.96,0,1.59,0,0.84,2.07,0,1965,0.26,2.7,4.4,0.9,0.83,1.06,53.43,-6.24,Dublin Airport,1980,4,19,8.2,5.75,N,0,1,1,Very High,Uncategorized
1980-04-20,0,-0.32,0,-0.68,0,3.5,2,-0.71,1012.8,0.47,0,0.65,0,1.71,0,0.64,0.54,0,1057,-0.11,1.9,2.8,0.9,0.83,1.06,53.43,-6.24,Dublin Airport,1980,4,20,8.7,5.75,N,0,1,1,Moderate,Uncategorized
1980-04-21,0,0.03,0,-1.09,1,-2.4,2,-0.71,1016.0,-0.34,0,-0.72,0,1.12,0,-0.5,0.33,0,1267,-0.18,1.7,2.6,0.9,0.83,1.06,53.43,-6.24,Dublin Airport,1980,4,21,12.2,5.75,NW,0,1,1,Moderate,Winter
1980-04-22,0,0.13,0,0.27,0,6.4,0,-0.61,1017.6,0.04,0,-0.26,0,1.36,0,-0.4,-0.42,0,1150,0.19,1.8,2.6,0.9,0.83,1.06,53.43,-6.24,Dublin Airport,1980,4,22,6.7,5.75,NW,0,1,1,Low,Uncategorized
1980-04-23,0,0.09,0,0.31,0,4.4,2,-0.71,1018.0,-0.94,0,-0.88,0,1.24,0,-1.12,-0.85,0,819,0.18,1.6,2.1,0.9,0.83,1.06,53.43,-6.24,Dublin Airport,1980,4,23,6.3,5.75,NW,0,1,1,Very Low,Uncategorized
1980-04-24,0,0.26,0,0.42,0,7.1,2,-0.71,1014.0,-1.23,0,-1.33,0,1.12,0,-1.12,-0.29,0,1180,0.32,1.9,2.6,0.9,0.83,1.06,53.43,-6.24,Dublin Airport,1980,4,24,6.6,5.75,NW,0,1,1,Low,Uncategorized
1980-04-25,0,-0.56,0,0.29,0,3.9,3,-0.71,1009.4,-1.28,0,-1.18,0,-0.86,0,-1.32,-1.07,0,809,0.18,1.3,1.8,0.9,0.83,1.06,53.43,-6.24,Dublin Airport,1980,4,25,3.2,5.75,SE,0,1,1,Very Low,Uncategorized
1980-04-26,0,0.28,0,0.06,0,1.8,3,-0.71,1008.6,-1.66,0,-1.49,0,1.12,0,-1.63,0.49,0,1529,0.46,2.2,3.0,0.9,0.83,1.06,53.43,-6.24,Dublin Airport,1980,4,26,8.3,5.75,NW,0,1,1,Moderate,Uncategorized
1980-04-27,0,-0.03,0,0.31,0,6.7,0,-0.51,1011.2,-0.96,0,-0.88,0,1.24,0,-0.91,-0.99,0,863,0.34,1.6,2.2,0.9,0.83,1.06,53.43,-6.24,Dublin Airport,1980,4,27,5.7,5.75,NW,0,1,1,Very Low,Uncategorized
